trainnumber,elviraid,delay
5538217,495,1.2356724380426902
552060,351,1.2356048170372105
5537715,513,1.2355894701049308
36H4766,484,1.2355405985702446
552518,519,1.2352859320564074
552947,509,1.2343426795884838
552556,516,1.2339221886673701
555338,519,1.2333418470496609
5534466,87,1.2332494749777085
556427,177,1.2323210293075748
5537320,514,1.2321434608260857
556412,225,1.2313223538044
555835,347,1.2308931571306931
36H5729,1,1.2307692307692308
556223,516,1.230220295973035
556231,536,1.2301246820028249
36H4522,10,1.2300079005961357
557013,515,1.2298650651692844
556214,429,1.2295748273599285
552681,76,1.229483920616658
36H2037,496,1.229343586985587
552063,352,1.228906139665407
5518308,30,1.2282007924594265
5537633,516,1.2281009856411849
554117,152,1.227678547961017
36H2501,469,1.2276235403340963
4339942,409,1.2275743416323626
556225,414,1.226842066593915
554780,47,1.2261628321685225
4339946,422,1.226057213965409
5536421,520,1.2259579340039943
553284,163,1.22580483172957
5513544,1,1.2254901960784315
552967,505,1.2251654007722887
36H4168,508,1.2243418257876826
553292,162,1.2242220691186483
5519737,104,1.2236882417833543
554711,513,1.2232374812576785
5519649,28,1.2228768017122054
558291,4,1.2228163992869874
553127,496,1.2226636548084615
553262,162,1.2225845902935795
5535623,505,1.2225703641135246
5534443,15,1.2224052109711911
553203,351,1.221000004765822
553153,513,1.2203508179332245
553272,161,1.2199286174299548
557892,524,1.2195900477745947
5532712,79,1.2195798737233496
555824,510,1.2179455620037876
5536812,514,1.2157426313167945
558113,516,1.2156306594792374
36H4024,511,1.2146041709541306
5513332,3,1.2140929246192402
36H1210,404,1.213318261739595
553165,494,1.2132257174352463
556117,513,1.2121920593973776
553109,281,1.2111527903352737
557914,314,1.2103548468207113
5539016,228,1.2094032276242273
439823,44,1.2087616311883413
36H4556,3,1.207977207977208
559517,512,1.2075586155190694
5532717,36,1.2075564490378783
556410,225,1.2074247485904332
552474,493,1.207349588156025
558433,3,1.2072227739159218
556211,515,1.206805016320039
36H1242,24,1.2065804958354291
5512626,1,1.2063492063492063
36H4217,337,1.2062407696037776
555328,518,1.2058683531055745
552744,452,1.205660519087816
554312,349,1.2043424035669188
36H4719,2,1.2037037037037037
552917,514,1.2036015346910411
553444,480,1.2034740172297478
5533034,232,1.2033335634433657
5518729,109,1.2018655739588855
5533012,229,1.2014433966399523
554208,154,1.200893173079044
553011,352,1.2002662435364555
557031,7,1.1991766818911387
556322,516,1.1991465454912957
559483,173,1.1990927864415666
556207,511,1.198849476659414
36H1059,168,1.1984924683038578
36H4076,487,1.1981322470793925
5537219,513,1.1973429192216083
36H1827,14,1.197340735266833
36H3138,471,1.196993882018116
553274,162,1.1962269776916887
5535633,503,1.1954284878952268
553447,484,1.1954145401482752
36H9914,1,1.1951219512195121
554214,522,1.1948193779200575
5536755,8,1.1929232811622068
553464,488,1.1928931825558942
553141,506,1.192813840068487
36H1977,9,1.1913328325066677
553125,493,1.1904524752112962
36H1357,7,1.1898865606848799
552088,519,1.1898728782410835
552531,519,1.1898671498126632
554537,513,1.189761508381486
552689,81,1.1883800606324897
558219,441,1.1863819126098385
559749,148,1.1861632764625503
5533007,190,1.1861566473781517
553229,334,1.1858258474192889
555420,350,1.1852242500533108
5533016,229,1.185119629749833
5519823,30,1.1844401926291497
552355,431,1.1842007291983712
552024,351,1.1836257658786702
36H2608,19,1.1833256880323682
559760,185,1.1831647887435535
559413,516,1.1819251740697154
553280,162,1.1811077668811978
5536441,516,1.1810888994602282
5512527,20,1.1810787018410016
556052,26,1.1810319636264297
4319123,31,1.180340798565746
36H1208,38,1.1803300863422832
557234,518,1.1799557705108272
5534464,86,1.1798538961213898
552541,518,1.1798434888403169
559819,514,1.1792774217006996
552945,513,1.1790376701579222
36H4146,248,1.1787196707559513
5516194,2,1.1785714285714286
55867,381,1.1785428282729202
36H4121,465,1.1777456898629322
36H4094,78,1.1776123935338283
5512704,1,1.1764705882352942
554435,421,1.1760417530728426
559616,380,1.1760267410635286
553877,172,1.1752430232104858
5536827,513,1.1751256179500424
5516192,1,1.174757281553398
552018,358,1.1743256948764806
556846,350,1.1742421508479182
439162,513,1.1738356102900647
553155,504,1.1738106642259212
553721,372,1.1737648677331454
5532765,109,1.17354863750291
4339944,419,1.1735158790587283
559437,518,1.1729124651983527
5536014,517,1.1723733740614426
5537415,453,1.1723025383206074
554219,514,1.1719195291025661
36H1739,5,1.1718881118881117
5518019,73,1.1718631794740075
36H1958,5,1.1716354723707665
553233,351,1.1714291832880412
5537348,125,1.1713800789319628
5537012,514,1.1712217702966643
553185,498,1.1710388665759173
556229,467,1.170291392667759
5519799,106,1.169945436797264
36H4842,353,1.1696888561652106
439133,441,1.1692413252895024
36H1938,6,1.1690456514662058
36H3291,460,1.1683856257938179
553865,170,1.1682561551276358
553135,492,1.1681081516380862
553519,514,1.1667425811558845
556038,27,1.166268809705105
552644,15,1.166262180363471
36H4487,5,1.1658280922431867
5537662,354,1.1657332794909747
5538714,210,1.1656416016858746
552443,516,1.1654883954599067
5532928,227,1.165454447436459
554210,524,1.165358648935034
556329,471,1.1637184148105137
5536015,518,1.1630407620854681
5532762,268,1.1623647606265906
553219,350,1.162258603470333
554989,162,1.1614897454704958
558967,10,1.161188662964195
36H1820,3,1.1594551282051282
5511398,4,1.1592254285226635
553598,181,1.1590880509155206
559615,225,1.1589002009006628
554310,348,1.15883952973416
5537314,516,1.158634137805004
36H4046,501,1.1584143194088348
556818,442,1.1578157930419035
552377,426,1.1577580521621786
439912,513,1.1568220801853768
553217,349,1.1565683873531045
553207,349,1.1563860354594753
5538766,12,1.1559481978532669
558205,519,1.1554905922098968
4339931,377,1.1548027931547638
556140,513,1.1541941818364856
552485,516,1.1540190450233385
36H2613,17,1.153404047647671
555449,90,1.152640946864671
552043,350,1.1526142050144839
553163,492,1.1519955667242152
5534914,58,1.1516497007396838
36H1931,6,1.151553852703278
553723,356,1.151346984224185
554120,158,1.1513208687875718
552010,565,1.1507696784005947
5516821,3,1.1497584541062802
559839,502,1.149615370252355
559261,517,1.1491432668851966
552429,510,1.148547249382374
553727,353,1.1483580257220338
5512547,20,1.1468573583279464
36H1026,503,1.1466803651160355
553129,427,1.1463523519837677
36H2021,526,1.1454690181773237
559425,512,1.145286721097966
5532766,381,1.144748301351387
5535225,521,1.1439409631315214
552925,514,1.1437261635640008
553115,497,1.1434558103282895
553183,491,1.1411058516472565
559420,345,1.1410620353338592
554415,418,1.1405241400005974
36H1768,10,1.1402450980392156
5533611,506,1.1399456596026714
5533014,229,1.1385581450662683
553253,352,1.1383720729301121
36H1539,167,1.13813932000957
4339843,495,1.137259220573299
558950,431,1.137051247733456
5534456,89,1.1368684696693552
55877,380,1.136578649952101
5512568,22,1.1347879026220276
552016,353,1.1346777522709537
553215,354,1.1344021927860666
557807,513,1.1343697210748673
5538717,394,1.1339973909802732
5536612,510,1.1334092516560672
555149,301,1.1327842285981946
556436,225,1.1326110849506128
36H4088,513,1.131733721974806
552483,514,1.131100770894991
553758,357,1.1307421645110964
36H4804,55,1.130364734475604
5536513,255,1.1298215660860906
552538,527,1.1296778040602078
553592,100,1.1294784391321309
552920,515,1.1280569142528205
36H4708,494,1.1275175692644381
36H5010,1,1.1272727272727272
439157,511,1.1271538206636629
556219,515,1.1268875044330133
36H1205,27,1.1265304194344357
36H1717,16,1.1256505596119566
554232,226,1.1252891382304762
5512521,20,1.1251632191338072
555320,513,1.1245054284836788
558711,264,1.123940852523826
4339829,513,1.1236085633697623
5535221,522,1.123549111941222
554221,456,1.1235364816338342
5537023,520,1.1232872607650746
552040,355,1.1224019747100284
553145,494,1.1220968204870534
36H4177,493,1.1219581975787503
554331,153,1.1208089910148684
552324,235,1.1207535725060949
5537015,516,1.1195674272257246
553744,357,1.1188494636363153
553412,493,1.1185833664438856
554445,421,1.1183294234369399
553278,163,1.1183168212152532
553243,353,1.1168946992929443
552473,501,1.1167517728485385
5536617,511,1.1150393886585663
556034,26,1.114993241394804
439114,465,1.1133484639543336
432809,495,1.113305377796318
555410,512,1.1123615579002704
4339915,388,1.1120963909709463
555119,439,1.1115814445936774
557920,314,1.1112086618934893
5535215,516,1.11080879793081
553875,171,1.110776915886744
5537637,511,1.110639708673362
552487,510,1.109951195293761
553711,360,1.1093058919531138
439819,8,1.1091542204143923
5519749,153,1.1081342075199485
36H4030,515,1.1075814242255662
36H1202,302,1.1069951664732667
439164,508,1.106638861832199
555329,510,1.106545097426752
36H1074,340,1.1064823742886083
552578,515,1.1056287301302816
36H1805,14,1.1054165095770832
557802,524,1.1048817294179587
36H1016,494,1.1038493382048706
439138,352,1.1038003053138858
557826,113,1.102652629556849
36H4063,492,1.1025569596057827
552935,518,1.1013332446805097
552454,480,1.1005405907634684
557805,516,1.1005265743327137
553725,356,1.1004244060171842
439053,1,1.1
552915,509,1.0999313545581282
553227,350,1.0997766623865108
558144,64,1.0995752077783327
36H1033,491,1.0993259527891013
556837,241,1.0986946460635703
5533010,229,1.0984728350327373
5518051,14,1.0981332994815831
554527,514,1.097930535021378
5534411,426,1.096780676646387
5532951,73,1.096193567514791
553120,218,1.0960110705630832
5534118,513,1.095807199434536
553245,353,1.0949151775204884
5534452,101,1.0943364761612668
439174,516,1.0930733851259795
5537663,355,1.0924946781622427
552764,456,1.0924696860532368
36H4499,2,1.0909090909090908
439812,494,1.0908102452849258
557237,514,1.0905424789919407
36H4822,478,1.0894487926104617
5515158,71,1.0891355023623388
36H1656,2,1.089080459770115
5536623,515,1.0883849526127445
5532223,513,1.0874137929443235
553055,347,1.0867657129809072
36H4162,504,1.0855914409645886
5536613,518,1.0844034691795823
5532721,351,1.0842211834527733
557232,513,1.0841159747888076
36H4725,460,1.0840986276286622
5534412,494,1.0840751530376098
5532769,267,1.08393847645684
5535038,63,1.083807337714404
5511338,1,1.0833333333333333
36H4014,507,1.0829666293196405
559432,513,1.0826154484410087
5516116,1,1.0823529411764705
36H1945,8,1.0815569693786604
559229,512,1.0812893378526858
5538221,502,1.0806377858561589
5533039,231,1.0805346158409852
559428,517,1.0802011599409331
558723,317,1.0799691154275801
5538716,518,1.079814836524124
5537727,514,1.0789321611734433
552424,493,1.0788581426022061
556293,516,1.078854291692728
553881,161,1.078062619616331
557540,514,1.0777356929908959
36H4082,518,1.0773569677057018
36H4172,499,1.077166790349357
5537035,198,1.0770582427922133
556024,22,1.0760182197673533
552535,516,1.0759524380776864
552021,363,1.0748801329501738
5518740,30,1.0747803394854585
36H4752,484,1.074001478251256
5536013,515,1.0735933353368308
553776,25,1.073255761302482
557038,226,1.0732436252222117
36H1240,287,1.0728510654177024
5537452,132,1.0728170876576766
36H4181,13,1.0727464293447126
36H2429,1,1.0714285714285714
552323,262,1.0711504069906113
553147,496,1.070364482298699
5531914,182,1.0698408789476943
36H1607,4,1.06856684981685
36H4131,467,1.0685038149756292
36H5257,20,1.0679920445880458
36H4784,490,1.0676523842210757
5537312,512,1.067630460045118
36H4872,350,1.0675068382079524
5535643,505,1.0667117768014929
556012,337,1.06576145396939
552098,512,1.0637699718571825
552412,155,1.0631850569351626
5532411,523,1.0629053662762822
36H1276,22,1.062411327670034
553241,354,1.0622346204601294
553237,347,1.0621341657634136
556220,514,1.0620737342752684
557915,312,1.0605500765898042
559417,508,1.060232705182726
552073,352,1.0597768165483272
36H1848,2,1.0588414634146341
36H1601,2,1.0588235294117647
553887,172,1.0584756996930906
36H4844,6,1.0575933257918553
553276,163,1.0575830991386255
552015,352,1.0564333457452446
553121,499,1.0564264640861927
553157,502,1.0559367140749212
556424,225,1.0556178458271626
5533533,299,1.0548578052944477
5512512,19,1.0546681232786008
557806,527,1.0536173607430104
55839,70,1.0534704142624902
5512536,19,1.0534411280154314
5532716,116,1.0528778393308373
36H4902,324,1.0528438537677616
5512558,20,1.0525681774365985
556339,514,1.0518751754192215
558212,512,1.0513170410399635
36H2552,11,1.0513128468683435
552557,512,1.0512935932568774
5513515,1,1.0512820512820513
557040,7,1.0511200582019156
559729,351,1.050970376104688
439169,511,1.0505682166662487
558717,317,1.0503270021583926
553290,162,1.049967762407032
552698,34,1.0499173630593985
555217,507,1.0486871866120615
553223,352,1.0481487474241922
36H4746,487,1.0478452698887715
555421,519,1.0475734587734917
36H4026,504,1.0463773041725877
36H4846,7,1.046301291469168
559446,517,1.046267763153775
552520,520,1.0454521421373524
555815,503,1.0449087710604998
36H4927,10,1.0448867450773094
552382,9,1.0445830619049756
36H1843,13,1.0444630722319619
36H1206,28,1.0442582123318327
552053,353,1.0428611895387008
5536051,140,1.0420370668111303
36H2151,8,1.0416812038986474
5536957,331,1.0405863804343127
552567,514,1.0402468111392458
5537614,517,1.0397815741084828
556048,27,1.0396698084567721
36H1267,25,1.0395495126762158
36H5211,28,1.039478740775461
36H2000,477,1.0378741708002415
5535219,517,1.037279495356179
36H8767,1,1.037037037037037
552477,497,1.0361619196211167
553000,515,1.036009099306714
557439,379,1.0356583385766083
36H4512,8,1.0351059615765499
36H1285,12,1.0345370366597655
556631,289,1.034474319087748
557813,248,1.0344489647545287
552072,348,1.0343146140077881
5538723,517,1.0328424424765013
559530,463,1.0326411063905327
5536820,515,1.0315849075141712
5536029,513,1.0315466862157088
36H4376,6,1.0313779916334096
5519788,21,1.0311595961043938
36H4091,458,1.0307193143871822
559710,194,1.0297783137856256
5519612,136,1.0297338483779548
5533006,180,1.0291406646137196
5532617,512,1.0284929604278161
36H1359,8,1.0280433006535947
5535637,499,1.0278978385476796
559442,513,1.0272754187784785
559550,513,1.0268842608743667
553029,514,1.026446168271811
553757,25,1.0262983784465194
36H1065,182,1.026155595822347
557930,216,1.0256952124608647
552082,351,1.0251942142766435
5519009,75,1.0250395120800877
36H4728,502,1.0237657882299662
557929,312,1.0233694896786287
552011,355,1.0212485166881653
559556,517,1.0210788112805385
553235,353,1.0209086534902274
4319113,88,1.0203013130409262
36H1023,506,1.0199872163536914
4339926,415,1.018981669158504
36H4836,7,1.0189647329606761
36H1757,16,1.0183954831932773
5534459,105,1.0183077672675307
36H4000,458,1.0177342787145618
36H1962,10,1.0174116928677552
557739,512,1.0160979460347455
5536220,350,1.0140225182207205
553205,353,1.0139258846675228
5534136,226,1.013755080868855
554314,349,1.013680378651118
553310,511,1.0134547948704293
439170,512,1.013324541468357
5533036,231,1.0125534466719384
36H1826,13,1.0117957707440395
36H1108,465,1.0115594724753574
5532916,440,1.0103656926382123
36H4092,510,1.0092876822102916
557245,512,1.008799859557791
4339919,396,1.0086366474033124
559030,421,1.0086215700449486
554206,154,1.0084139433594426
554344,351,1.0075372351613705
552464,499,1.0073843729882372
36H4247,247,1.007375359643127
5519778,72,1.007279395029859
36H4717,475,1.0064495483208225
5536835,439,1.0059834742985188
36H4128,488,1.0043687508144346
36H5501,2,1.0041666666666667
559522,90,1.0040229755675258
559723,323,1.003531977219978
553266,163,1.0033483565692862
558115,511,1.0031830555463441
36H1822,15,1.0024711713206205
36H1925,10,1.0021005895394104
36H9001,175,1.0019414637579143
36H1553,468,1.0015656978659562
5513367,3,1.001127195064072
559422,290,1.0008366375452047
552248,74,1.0007266071240863
36H1251,30,1.0006322701335053
36H2113,499,1.0004011535608721
553167,494,1.0003508971478101
36H4010,517,1.0000168230788382
5513230,1,1.0
5513051,3,1.0
5538944,1,1.0
36H4104,46,0.9998033934833357
5535617,499,0.9988237461991673
5512576,20,0.9985797535797536
552083,352,0.9981739935328103
553218,367,0.9971550849176188
5538316,522,0.996929180269591
36H4096,353,0.9964923634094274
552196,89,0.9964787065528472
5538957,12,0.9957760806445016
556856,296,0.9947850264046723
553717,356,0.9945292646048264
439128,512,0.9940118003573379
5538819,512,0.9927803029315837
36H4868,3,0.9924845269672855
554220,520,0.9921623755761207
439150,513,0.9917178701817726
557544,44,0.9916556886038905
553131,511,0.9915528592709796
552033,354,0.9912443396751077
36H1806,16,0.9908371768265005
36H4038,526,0.9900535788850139
36H5216,22,0.9893957806128255
552433,508,0.9888725231610062
36H4207,468,0.9887530821423773
36H3143,469,0.9879372246926402
36H4734,482,0.986587273117465
5513532,1,0.9857142857142858
5537225,516,0.9851704813046438
5537659,351,0.9848713308551502
558839,353,0.9848459509789362
5534433,15,0.9844243865296496
36H5517,282,0.984310030228933
552359,350,0.9839397059268875
36H1808,13,0.9839379996179256
439457,285,0.9835116719369221
556212,424,0.983451104520103
5532619,511,0.9822352723302934
36H1118,331,0.9820874244717163
5537322,517,0.9819595086034062
5537515,514,0.9817188309142558
5534710,498,0.9815449229341312
36H1707,16,0.9813348097323756
554343,349,0.9805951271570827
553209,337,0.9804121712804674
552078,358,0.9799805294584903
555825,508,0.9794087758649621
5512511,19,0.9790769344174917
5533053,171,0.97875713918408
556266,31,0.978524347500017
5536011,395,0.9778440635850535
36H4738,493,0.9767668195544663
5536856,78,0.9761854289654343
5537725,515,0.9749104331974497
36H1901,8,0.9747548524314376
5537717,512,0.9735592756169851
553123,494,0.9732345068481701
556295,515,0.9725714450731354
36H1122,340,0.9718625188512321
553759,40,0.9717194338730686
557227,514,0.9706586681867364
557919,317,0.9693884989868792
552128,357,0.9693514790445525
553069,352,0.969121383059727
36H1610,2,0.969047619047619
552330,163,0.9687607811357998
559541,288,0.968690065074572
552084,353,0.9686217298426574
554239,360,0.9683507063248425
36H1517,481,0.9673852208112405
36H1741,13,0.9670804427770373
439051,1,0.9666666666666667
36H1096,325,0.9662440624269887
36H4812,484,0.966131095316893
36H1062,494,0.9660600779662591
5538655,276,0.9659913478010297
36H1939,2,0.9659090909090909
553255,350,0.9657790967093309
36H4089,341,0.9652569861776388
559625,155,0.9646953180156279
36H4132,505,0.9645813648333716
36H1082,522,0.9643570494845699
553151,513,0.9639329924353844
552041,381,0.9639103910738813
4339910,412,0.9637219572034514
36H4806,331,0.9637031408960944
36H5900,2,0.962962962962963
36H4729,2,0.962121212121212
557258,6,0.9620807819424377
36H4057,500,0.9615820975271008
36H4151,474,0.961106804796053
553221,359,0.9608196798844247
553267,351,0.9604440902678805
552039,353,0.9598139956174446
557214,518,0.9594886901640557
5537025,427,0.959251659742687
36H4722,483,0.9590620528581072
553817,352,0.9586650772027813
558721,349,0.9580447155775358
556227,423,0.9577424105972584
55365,225,0.9566771036002001
36H1258,27,0.9562614378443913
36H1303,325,0.9562195608609897
36H4892,328,0.9554545410682261
36H1064,338,0.9554332940720776
559444,349,0.9553184815165705
556416,224,0.9552515453958075
552568,519,0.9542124582585196
558119,64,0.954093238347795
36H4147,495,0.9531410943084001
5533041,234,0.9523629156989722
552002,88,0.9514369271964248
5538357,91,0.9512232246406965
558298,99,0.9508498615662149
5537630,511,0.9504994529799949
554332,347,0.9499338385304515
5518250,49,0.9498789766600847
36H1142,184,0.9494825405469569
439116,351,0.949411122256201
5534417,403,0.9493266289553957
5537214,511,0.9492995077126737
36H1772,14,0.9481425262412657
553231,360,0.9480622696658136
36H1730,18,0.9475198412698413
439118,515,0.9471940475617745
36H1037,490,0.9470704489038805
36H4351,2,0.9468085106382979
559438,525,0.9463621167439333
5532225,136,0.9461451169228948
439117,504,0.9457668067830095
552525,513,0.9457027244485009
557215,519,0.9453606319324678
552343,262,0.945015136827137
554113,289,0.9443888873564111
36H4009,466,0.944078237704983
553111,508,0.9440129565496722
5534420,64,0.9439364779473927
55527,513,0.9434445066737539
5533038,234,0.9426623934641927
558416,6,0.9426350189198486
5536315,510,0.9424294862951275
556119,514,0.9416506729121515
36H4075,506,0.9409551368857217
559721,207,0.9409379302483654
553756,25,0.9405411554101094
36H2172,322,0.9400181424302708
556224,248,0.9397746748615008
555319,514,0.938605909455814
5536433,513,0.9385276561462403
556239,408,0.9382411996460182
439910,518,0.9374879068817594
557804,523,0.9370017539159686
552065,353,0.9369470321571116
556429,224,0.9367797532050609
36H1712,16,0.9366056737380266
36H1535,481,0.9354861872269463
36H1358,4,0.9353846153846155
558591,80,0.9343207328351631
559761,212,0.9341436674327954
36H1955,4,0.9339605734767025
36H4786,484,0.9338548995752708
5537616,162,0.9333989691357065
5533519,523,0.9328735780633309
559759,247,0.9327047914289321
554615,295,0.9326923516374385
36H2315,237,0.932677949863666
36H4019,478,0.9325709537840313
36H1813,14,0.9324660988407619
556215,424,0.9323038142718291
553247,350,0.9312195374499603
557217,513,0.9312158045245298
557820,134,0.9311623768426165
558050,421,0.9310706843679937
552031,369,0.9299671803810658
5535217,516,0.9299209772991053
553133,507,0.9298790188122092
554570,465,0.929828370908366
559456,516,0.929784526180712
5535625,503,0.9297838736584229
36H1818,12,0.9297689853199763
552320,189,0.9297539470870602
36H3227,467,0.929553596078251
5533617,503,0.9293661894283834
5533073,93,0.9293525642116477
36H1732,16,0.9289522058823529
5518054,10,0.9287717349399314
4339817,511,0.9286090006822274
36H4012,516,0.9273036547100714
558445,6,0.9268805354024062
5537027,513,0.9266128157523112
5537149,161,0.9263377198358024
5535619,498,0.9259280008528639
5538317,421,0.9258415066819832
36H1935,8,0.925172130321394
5534114,509,0.9250807492351619
552549,334,0.9248504308107395
5533559,166,0.9246056635751614
554237,512,0.9240900012803371
555120,513,0.9235622674201698
36H4085,492,0.9234005675712131
557933,164,0.9232759066420831
554334,349,0.9221521140020102
5535223,520,0.9213540980518632
36H2013,507,0.9212859837663961
36H4136,250,0.9212325115074175
5533050,166,0.9211398962261764
552410,489,0.9206994489427852
5538215,398,0.9203773922066398
557809,513,0.9191554303660104
5534458,87,0.9186583830429838
36H4007,494,0.9184765741575673
5537039,439,0.9181153567273667
552028,373,0.9179058122456313
36H1371,6,0.9163780663780664
36H4888,2,0.9161931818181819
36H4802,496,0.9146075947702377
552628,17,0.9142261088710778
5512519,20,0.9141636959587727
36H2412,328,0.9134635256955125
553747,355,0.9130285150618432
4339934,276,0.9127234053495898
36H1103,310,0.9125571052079142
4339823,512,0.9118111888849959
36H1561,481,0.9117269511110379
36H4578,6,0.9108262108262108
36H1500,409,0.9105328235099066
552475,504,0.9103638764292422
36H2137,493,0.9103116272285314
36H4084,503,0.9102490892108375
36H4066,504,0.9101435591851931
557936,164,0.9099772889776916
36H4887,338,0.9096435338717391
439110,514,0.9088179634286879
5538229,495,0.9088074206774366
36H2042,490,0.9085337772787491
552471,513,0.9078706122763328
556044,27,0.9076347472733622
5536522,255,0.9072037632843506
552030,520,0.9071488257440025
36H1086,335,0.9062276893425214
36H1598,480,0.9060139860556937
36H1515,481,0.905951449630804
558716,319,0.9056544423470204
5532728,350,0.9047649311085467
552050,513,0.9038120251654772
556054,4,0.903782894736842
36H4792,476,0.9037057884178846
556426,225,0.9036979025268674
5535515,508,0.9035711013200324
5536317,512,0.9035469288701484
553225,352,0.9034829343485854
36H1587,475,0.9033017847102677
5538726,506,0.9031610087700797
36H1937,325,0.9031545557304379
5533569,166,0.9026362615194343
552292,113,0.902612125815933
5532213,136,0.9023639620694616
553869,162,0.9022246537827767
559540,514,0.9020877919507483
554323,351,0.9020683837520713
552367,424,0.9019198555394011
36H5507,476,0.901841130260755
5533045,165,0.9017403892106954
555129,512,0.9017322681661942
36H1747,16,0.9006336341354724
5534146,152,0.9001933334231461
36H4379,1,0.9
555264,246,0.899766601693682
36H4033,495,0.8984382852780267
553257,348,0.8974810734353441
559728,196,0.8960275108483229
36H5208,28,0.8957852837268768
5539569,373,0.8948063277311434
555413,487,0.8944588165562161
556816,354,0.8941543271795637
36H1541,486,0.8941086018064726
36H1738,12,0.8939799103402044
36H8469,4,0.8937986270022882
36H1265,17,0.8927521696056179
36H1044,510,0.8912205445176489
36H1011,503,0.8911360565854458
36H4065,499,0.891015119381376
36H1731,13,0.8899968621122467
556413,219,0.8889824665759397
553510,516,0.8889628888128195
552014,352,0.8881712830922406
553734,355,0.8878570064950291
5519787,81,0.8877043059703037
554620,118,0.8876385950334716
557225,355,0.8872186356029238
5533040,232,0.8868996987192432
36H4005,501,0.8868831394324505
5535213,522,0.8867957968504284
556811,512,0.8864113237698097
556822,511,0.8863268590341563
5536020,513,0.886024397529425
554311,350,0.8858277430287119
36H4043,513,0.8854597252972622
556205,512,0.8853598602688153
36H1915,10,0.88474036995839
36H1220,338,0.8842735447788856
36H1737,16,0.8840464223276723
5536413,515,0.8839199857064445
558217,514,0.8837234642376041
5534427,407,0.883665682190841
36H4086,502,0.8836158601721131
5536427,511,0.8835964561107036
439941,218,0.8833656678358683
36H4856,3,0.8832658569500674
5537020,514,0.8823890349741456
552687,81,0.8816081229098145
554611,290,0.881367703125527
36H1908,8,0.879847320886844
36H4109,340,0.8792758083100283
36H4029,480,0.8784731310890711
36H1982,11,0.8776794642756823
36H4876,3,0.8771929824561404
555210,500,0.8771432348820859
36H1087,499,0.87688300523046
552034,350,0.8767686780630646
552023,353,0.8754286566873608
36H9917,1,0.875
36H1797,10,0.8744251336898395
36H4122,503,0.8737880074546205
55368,221,0.8737614213346887
554207,152,0.8724508031229972
552927,248,0.8722108911213433
5537028,292,0.8715755929516352
55525,511,0.8709475151248608
556824,515,0.8707543115030207
36H1067,500,0.8706944114758923
555029,513,0.8705178828480634
36H1592,484,0.8702894635310298
36H1063,318,0.8699199205052769
36H1243,28,0.8697691682422702
552025,351,0.8689314056924001
36H1056,499,0.8688594559138493
36H4040,505,0.8687722577216598
36H1132,328,0.868729134761505
552291,4,0.8680555555555556
5533071,93,0.8675899051146546
439160,510,0.8673592101564485
553201,353,0.8670238885079437
36H1727,16,0.8665407815223991
36H4866,3,0.8662393162393162
36H2035,113,0.8661150338139856
36H1034,500,0.866043152294451
5534717,496,0.8660191542754805
36H4202,353,0.8652914396227369
5537053,89,0.8651757433775639
5538952,12,0.8649961149961151
36H4826,188,0.8647230403198374
36H1275,14,0.8642497534480731
439159,506,0.8641670391073902
553270,162,0.8641061419422665
36H1520,172,0.863918960373709
36H1942,10,0.8637705792049507
559718,329,0.8628670800438296
552959,513,0.8628205895880501
554313,352,0.8627293338615537
555432,90,0.8620734496300199
36H1078,495,0.8611093512984358
36H4034,516,0.8606382723979837
552051,371,0.8604398753670423
36H1513,480,0.8597469698919888
552008,90,0.8588760645316261
553113,511,0.8587409169106854
555269,344,0.8583577855227025
36H1501,491,0.8583315141246868
36H1523,488,0.8583261805032982
439124,350,0.8581014522346381
5536423,513,0.8576304070424967
36H1010,490,0.8572758503048088
5532219,523,0.8570030378334849
439165,287,0.8564083840047721
554691,164,0.8555681945608721
36H1252,23,0.8553527855684638
558070,374,0.8553256841741866
552048,375,0.8553236934825791
552020,162,0.854953235631486
36H1022,489,0.8548488815818897
554321,150,0.8545693649053877
5519619,135,0.854249616449594
551346,10,0.8541190593306643
559410,291,0.8539253621532142
439134,288,0.8538431543574135
36H1006,500,0.8538219442129878
553143,496,0.8532493989763101
36H1298,28,0.8519028183937386
558849,513,0.851773455853389
552515,512,0.8516771231397217
36H1106,330,0.8514463243483905
559612,379,0.8512628739584782
553733,355,0.8511764864240471
36H1917,327,0.8505484677433572
5536428,518,0.8504836583831443
36H4922,234,0.8499496075944492
36H4502,9,0.849685173214585
5536615,514,0.848660329302398
5538350,91,0.8484085342934081
36H1112,501,0.848325106466151
55286,116,0.8482702607550364
554520,226,0.8481740828227474
554551,3,0.848153537283972
36H1268,28,0.8479074966472727
5537212,513,0.8476443848761517
36H1272,25,0.8470560302980655
553137,505,0.8468295438203274
553173,508,0.8459984847703025
5536321,519,0.8459653405409492
5537040,122,0.844993011329216
5537339,340,0.8448699071195007
36H1597,475,0.8448405519355605
5533610,514,0.8447570078739417
5537043,232,0.8442961481428566
558127,527,0.8440940863017914
36H4403,10,0.8440546218487395
36H2145,102,0.843886428395235
36H1536,490,0.8437199702407239
36H1057,496,0.8426141809427674
36H2006,502,0.8423964974516643
36H4732,489,0.8422688225032323
5511442,1,0.8421052631578947
5538712,512,0.841645737676466
4339921,388,0.8413615868007316
5533044,164,0.8412238665783868
36H2011,514,0.8406187270942344
5513490,2,0.84
