,delay_cause,delay
660,"Baleset miatt a vonat Biharnagybajom állomástól közlekedik. Püspökladány állomásról Sárrétudvari és Biharnagybajom állomásokra a VOLÁN menetrend szerinti buszjárata igénybe vehető, melyen a vasúti menetjegyek és bérletek elfogadásra kerülnek. ",110.0
661,"Baleset miatt a vonat Biharnagybajom állomástól közlekedik. Püspökladány állomásról Sárrétudvari és Biharnagybajom állomásokra a VOLÁN menetrend szerinti buszjárata igénybe vehető, melyen a vasúti menetjegyek és bérletek elfogadásra kerülnek. ;Vonat műszaki hibája miatti késés",103.28571428571429
662,Baleset miatt a vonat Godisa állomásig közlekedik. Godisa-Dombóvár között vonatpótló autóbusz közlekdik.;Baleset miatti késés,75.18181818181819
663,Baleset miatt a vonat Godisa állomásig közlekedik. Godisa-Dombóvár között vonatpótló autóbusz közlekdik.;Tartózkodási idő túllépése,73.0
664,Baleset miatt a vonat Godisa állomásig közlekedik.;Tartózkodási idő túllépése,18.444444444444443
665,"Baleset miatt a vonat Kőbánya-Kispest állomásról indul. A vonat utasait a 2832 számú vonat szállítja ki, amely a mai napon 8:08-kor indul Budapest-Nyugati pályaudvarról.",48.578947368421055
666,Baleset miatt a vonat Monor állomásig minden állomáson és megállóhelyen megáll. Bp-Nyugati pályaudvarról 20:38-kor  a 2758 sz. vonat idejében közlekedik.,63.5
667,Baleset miatt a vonat Monor állomásig minden állomáson és megállóhelyen megáll. Bp-Nyugati pályaudvarról 20:38-kor  a 2758 sz. vonat idejében közlekedik.;Más vonat által okozott késés,58.370370370370374
668,"Baleset miatt a vonat Monor állomástól a 2745 számú vonat menetrendje szerint közlekedik, minden állomáson és megállóhelyen megáll.;Baleset miatti késés",22.0
669,Baleset miatt a vonat csak Cegléd állomásig közlekedik.;Pálya állapota miatti késés,15.277777777777779
670,Baleset miatt a vonat csak Fót állomástól közlekedik. A pótlóbusz nem érinti Fótfürdő és Fótújfalu megállóhelyeket.;Társvasúttól átvett késés,7.0
671,Baleset miatt a vonat csak Fót állomástól közlekedik. A pótlóbusz nem érinti Fótfürdő és Fótújfalu megállóhelyeket.;Vonat műszaki hibája miatti késés,7.0
672,Baleset miatt a vonat csak Fótújfalu megállóhelyig közlekedett. Fótújfalu és Fót között pótlóbusz közlekedik.;Baleset miatti késés,86.75925925925925
673,Baleset miatt a vonat csak Inárcs-Kakucs állomástól közlekedik. Pótlóbusz segíti az eljutást Lajosmizse és Kőbánya-Kispest között.;Baleset miatti késés,17.470588235294116
674,Baleset miatt a vonat helyett Fót és Csomád között pótlóbusz közlekedik.,24.0
675,Baleset miatt a vonat helyett Fót és Csomád között pótlóbusz közlekedik. A pótlóbusz nem érinti Fótújfalu és Fótfürdő megállóhelyeket.,9.0
676,Baleset miatt a vonat helyett Fót és Csomád között pótlóbusz közlekedik. A pótlóbusz nem érinti Fótújfalu és Fótfürdő megállóhelyeket.;Baleset miatti késés,20.571428571428573
677,Baleset miatt a vonat helyett Fót és Csomád között pótlóbusz közlekedik.;Baleset miatti késés,23.333333333333332
678,Baleset miatt a vonat helyett Inárcs-Kakucs és Dabas között pótlóbusz közlekedik.,9.6
679,Baleset miatt a vonat helyett Inárcs-Kakucs és Dabas között pótlóbusz közlekedik.;Baleset miatti késés,12.428571428571429
680,Baleset miatt a vonat helyett Lajosmizse és Inárcs-Kakucs között pótlóbusz közlekedik.;Baleset miatti késés,14.0
681,Baleset miatt a vonat lemondásra került.;Baleset miatti késés,124.0
682,Baleset miatt a vonat lemondásra került.;Pálya állapota miatti késés,32.54545454545455
683,Baleset miatt a vonat utasait a Katasztrófavédelem segítségével másik vonatra szállítják át.;Baleset miatti késés,77.875
684,Baleset miatt belföldi utasaink Galgahévíz megállóhelytől az IC508 számú vonattal utazhatnak Miskolc-Tiszai állomásig.;Baleset miatti késés,165.89423076923077
685,Baleset miatt belföldi utasaink Galgahévíz állomástól az IC508 számú vonattal utazhatnak Miskolc-Tiszai állomásig.;Baleset miatti késés,51.214285714285715
686,Baleset miatt belföldi utasaink Galgahévíz állomástól az IC508 számú vonattal utazhatnak.;Baleset miatti késés,36.0
687,Baleset miatt csak Hatvan állomásig közlekedett. Miskolc felé az 560 számú TOKAJ InterCity vonattal lehet eljutni.;Baleset miatti késés,57.93939393939394
688,"Baleset miatt csak Szeges, Rókus vasútállomásig közlekedik.;Baleset miatti késés",29.6
689,Baleset miatt előreláthatóan kb. 30-40 perc késéssel indul Bp. Keleti pályaudvarról.  ,34.0
690,Baleset miatt előreláthatóan kb. 30-40 perc késéssel indul Bp. Keleti pályaudvarról.  ;Baleset miatti késés,45.68518518518518
691,Baleset miatt előreláthatóan kb. 30-40 perc késéssel indul Bp. Keleti pályaudvarról.  ;Csatlakozásra várás miatti késés,58.42857142857143
692,Baleset miatt előreláthatóan kb. 40 perc késéssel indul Bp. Keleti pályaudvarról.  ,49.25
693,Baleset miatt előreláthatóan kb. 40 perc késéssel indul Bp. Keleti pályaudvarról.  ;Csatlakozásra várás miatti késés,57.52173913043478
694,Baleset miatt előreláthatólag a vonat 40 perc késéssel fog indulni.,37.0
695,Baleset miatt kb. 20 perc késéssel közlekedik.,19.833333333333332
696,Baleset miatt menetrendtől eltérően Abony állomáson megáll.,7.0
697,Baleset miatt menetrendtől eltérően Abony állomáson megáll.;Baleset miatti késés,88.94838709677418
698,Baleset miatt menetrendtől eltérően Abony állomáson megáll.;Pálya állapota miatti késés,15.5
699,Baleset miatt menetrendtől eltérően Abony állomáson megáll.;Tartózkodási idő túllépése,25.41176470588235
700,Baleset miatt nem közlekedik.,16.0
701,Baleset miatt nem közlekedik.;Vonat műszaki hibája miatti késés,9.8
702,Baleset miatt Üllő állomásig közlekedik. Szerelvénye visszafordul Monorra 2776 sz. S 50 személyvonatnak.;Baleset miatti késés,54.3
703,"Baleset miatt, Monortól Bp. Nyugati pályaudvarig minden állomáson és megállóhelyen megáll.",12.0
704,"Baleset miatt, Monortól Bp. Nyugati pályaudvarig minden állomáson és megállóhelyen megáll.;Csatlakozásra várás miatti késés",13.0
705,"Baleset miatt, Monortól Bp. Nyugati pályaudvarig minden állomáson és megállóhelyen megáll.;Tartózkodási idő túllépése",8.6
706,Baleset miatti a vonat csak Herceghalom állomásig közlekedik.,21.0
707,Baleset miatti a vonat csak Herceghalom állomásig közlekedik. Utasaink a katasztrófa védelem segítségével az RJX 67 sz. vonattal utazhatnak tovább.,30.285714285714285
708,Baleset miatti a vonat csak Herceghalom állomásig közlekedik. Utasaink a katasztrófavédelem segítségével az RJX 67 sz. vonattal utazhatnak tovább.,159.53846153846155
709,Baleset miatti a vonat csak Herceghalom állomásig közlekedik. Utasaink a katasztrófavédelem segítségével az RJX 67 sz. vonattal utazhatnak tovább.;Baleset miatti késés,275.0
710,Baleset miatti késés,10158.76384419777
711,Baleset miatti késés.,53.473214285714285
712,Baleset miatti késés.;>A vonat csak Vecsés-Kertekaljáig közlekedik. Utasaink a 2731 számú S50-as Budapest-Nyugati pályaudvar felé közlekedő vonattal utazhatnak.,91.5945945945946
713,Baleset miatti késés.;>A vonat csak Vecsés-Kertekaljáig közlekedik. Utasaink a 2731 számú S60-as Budapest-Nyugati pályaudvar felé közlekedő vonattal utazhatnak.,15.0
714,Biztosítóberendezés meghibásodása miatt csak Isaszeg állomástól közlekedik.,31.333333333333332
715,Biztosítóberendezés meghibásodása miatt csak Isaszeg állomástól közlekedik.;Vonat műszaki hibája miatti késés,33.38461538461539
716,Biztosítóberendezési hiba miatt késik a vonat. ,39.0
717,Biztosítóberendezési hiba miatt késik a vonat. ;>A vonat csak Rákos állomásig közlekedik.;Biztosítóberendezési hiba miatti késés,54.916666666666664
718,Biztosítóberendezési hiba miatt késik a vonat.;>A vonat Maglód állomásig közlekedik.;Pálya állapota miatti késés,38.35
719,Biztosítóberendezési hiba miatt késik a vonat.;Biztosítóberendezési hiba miatti késés,122.328125
720,Biztosítóberendezési hiba miatt késik a vonat.;Más vonat által okozott késés,34.285714285714285
721,Biztosítóberendezési hiba miatt késik a vonat.;Pálya állapota miatti késés,63.227586206896554
722,Biztosítóberendezési hiba miatti késés,17600.183620296266
723,Biztosítóberendezési hiba miatti késés.,52.315384615384616
724,Biztosítóberendezési hiba miatti késés.;Biztosítóberendezési hiba miatti késés,254.25966386554623
725,Biztosítóberendezési hiba miatti késés.;Pálya állapota miatti késés,119.97047619047619
726,Biztosítóberendezési hiba miatti késés.;Társvasúttól átvett késés,26.3
727,Biztosítóberendezési meghibásodás miatt a vonat Budapest-Kelenföld állomásig közlekedik.;Biztosítóberendezési hiba miatti késés,31.526315789473685
728,"Biztosítóberendezési meghibásodás miatt a vonat Nagymaros állomásig közlekedik. Utasaink a 276 sz. METROPOLITAN EuroCity vonattal utazhatnak, mely Nagymaros állomáson, Zebegény és Szob alsó megállóhelyeken megáll.",8.333333333333334
729,"Biztosítóberendezési meghibásodás miatt a vonat Nagymaros állomásig közlekedik. Utasaink a 276 sz. METROPOLITAN EuroCity vonattal utazhatnak, mely Nagymaros állomáson, Zebegény és Szob alsó megállóhelyeken megáll.;Pálya állapota miatti késés",7.565217391304348
730,"Biztosítóberendezési meghibásodás miatt a vonat Nagymaros állomásról indul. Utasaink Szob és Nagymaros között a 271 sz. METROPOLITAN EuroCity vonattal utazhatnak, mely Szob alsó és Zebegény megállóhelyeken és Nagymaros állomáson is megáll.;Biztosítóberendezési hiba miatti késés",20.15
731,Biztosítóberendezési meghibásodása miatt a vonat késéssel fog közlekedni.;Biztosítóberendezési hiba miatti késés,47.0
732,"Budapest-Kelenföldtől közlekedik, utasok a Bp. Déliből 6:00 órakor induló Bakony IC vonattal tudnak utazni. ",12.0
733,"Budapest-Kelenföldtől közlekedik, utasok a Bp. Déliből 6:00 órakor induló Bakony IC vonattal tudnak utazni. ;Vonat műszaki hibája miatti késés",28.572727272727274
734,"Budapest-Keleti és Miskolc-Tiszai között nem továbbít 20-as számú, kerékpárszállításra és kerekesszékes utazásra alkalmas kocsit.",9.0
735,"Budapest-Keleti és Miskolc-Tiszai között nem továbbít 20-as számú, kerékpárszállításra és kerekesszékes utazásra alkalmas kocsit.;Vonat műszaki hibája miatti késés",11.853658536585366
736,Békéscsaba állomás előtt történt baleset miatt a vonat utasait a Katasztrófavédelem segítségével a 473 számú ISTER InterCity vonatra szállítják át.;Baleset miatti késés,93.28947368421052
737,Cegléd állomáson másik szerelvénybe kell átszállni.;Más vonat által okozott késés,7.333333333333333
738,Cegléd állomáson másik szerelvénybe kell átszállni.;Vonat műszaki hibája miatti késés,18.595744680851062
739,Csatlakozásra várás miatti késés,20088.06706314665
740,Csatlakozásra várás miatti késés.,37.25
741,Csatlakozásra várás miatti késés.;Csatlakozásra várás miatti késés,51.71111111111111
742,"Debrecen-Nyíregyháza állomások között nem közlekedik, Utasaink a 6102 számú vonattal utazhatnak Nyíregyháza állomásig.Nyíregyháza-Budapest-Keleti pályaudvar között nem InterCity minőségű kocsikkal közlekedik, emiatt a vonaton a bisztrószolgáltatás szünetel.;Vonat műszaki hibája miatti késés",71.74
743,Diósjenő állomáson másik szerelvénybe kell átszállni.,6.0
744,Diósjenő állomáson másik szerelvénybe kell átszállni.;Vonat műszaki hibája miatti késés,9.4375
745,Dombóvár állomásig minden állomáson és megállóhelyen  megáll.;Csatlakozásra várás miatti késés,33.5
746,Dombóvár állomásig minden állomáson és megállóhelyen  megáll.;Vonat műszaki hibája miatti késés,42.23255813953488
747,Eger állomásról előreláthatólag 15 perc késéssel fog indulni.,12.0
748,Egervár-Vasboldogasszony-Zalaszentiván állomások között vonatpótló autóbusz közlekedik.,22.0
749,Egervár-Vasboldogasszony-Zalaszentiván állomások között vonatpótló autóbusz közlekedik.;Pályaépítés miatti késés,34.94736842105263
750,Egervár-Vasboldogasszony-Zalaszentiván állomások között vonatpótló autóbusz közlekedik.;Vonatpótló busz miatti késés,37.06060606060606
751,Egervár-Zalaszentiván állomások között vonatpótló autóbuszok közlekednek.,19.571428571428573
752,Egervár-Zalaszentiván állomások között vonatpótló autóbuszok közlekednek.;Pályaépítés miatti késés,13.597826086956522
753,Előreláthatóan kb. 130 perc késéssel érkezik Hegyeshalom határállomásra.,131.0
754,Előreláthatóan kb. 130 perc késéssel érkezik Hegyeshalom határállomásra.;Társvasúttól átvett késés,128.33333333333334
755,Előreláthatóan kb. 15 perc késéssel érkezik Hegyeshalom határállomásra.;Társvasúttól átvett késés,11.571428571428571
756,Előreláthatóan kb. 20 perc késéssel érkezik Hegyeshalom határállomásra.;Társvasúttól átvett késés,21.571428571428573
757,Előreláthatóan kb. 20 perc késéssel érkezik Lőkösháza határállomásra.,30.0
758,Előreláthatóan kb. 20 perc késéssel érkezik Lőkösháza határállomásra.;Társvasúttól átvett késés,16.53061224489796
759,Előreláthatóan kb. 30 perc késéssel érkezik Lőkösháza határállomásra.;Társvasúttól átvett késés,32.52325581395349
760,Előreláthatóan kb. 60 perc késéssel érkezik Lőkösháza határállomásra.,67.75
761,Előreláthatóan kb. 60 perc késéssel érkezik Lőkösháza határállomásra.;Társvasúttól átvett késés,62.275510204081634
762,Előreláthatólag  a vonat 40-50 perc késéssel fog érkezni Szob állomásra.;Társvasúttól átvett késés,46.2
763,Előreláthatólag  műszaki hiba miatt a vonat 30 perc késéssel fog közlekedni.;Vonat műszaki hibája miatti késés,30.51685393258427
764,Előreláthatólag 10 perc késéssel fog indulni.,7.0
765,Előreláthatólag 10-15 perc késéssel fog indulni.,14.0
766,Előreláthatólag 100 perc késéssel fog indulni.,28.0
767,Előreláthatólag 100 perc késéssel fog indulni.;Csatlakozásra várás miatti késés,63.73529411764706
768,Előreláthatólag 15 perc késéssel fog indulni.,17.0
769,Előreláthatólag 15 perc késéssel indul Tapolca állomásról.,14.0
770,Előreláthatólag 15 perc késéssel indul Tapolca állomásról.;Vonat műszaki hibája miatti késés,13.333333333333334
771,Előreláthatólag 15 perc késéssesl fog indulni,10.0
772,Előreláthatólag 15 perc késéssesl fog indulni;Vonat műszaki hibája miatti késés,17.674418604651162
773,Előreláthatólag 20 perc késéssel fog indulni Lőkösháza állomásról. ,20.923076923076923
774,Előreláthatólag 20 perc késéssel közlekedik.,43.0
775,Előreláthatólag 20 perc késéssel közlekedik.;Társvasúttól átvett késés,10.814814814814815
776,Előreláthatólag 20 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,44.0
777,Előreláthatólag 20-30 perc késéssel indul Budapest-Nyugati pályaudvarról.;Társvasúttól átvett késés,14.0
778,Előreláthatólag 25 perc késéssel fog indulni.,25.0
779,Előreláthatólag 25 perc késéssel fog tovább közlekedni Szárliget állomástól.;Tartózkodási idő túllépése,23.714285714285715
780,Előreláthatólag 25 perc késéssel fog tovább közlekedni Szárliget állomástól.;Váltó meghibásodás miatti késés,23.0
781,Előreláthatólag 30 perc késéssel fog indulni Bakonyszentlászlóról.,19.714285714285715
782,Előreláthatólag 30 perc késéssel fog indulni.,44.0
783,Előreláthatólag 30 perc késéssel fog indulni.;Forgalmi ok miatti késés,46.333333333333336
784,Előreláthatólag 30 perc késéssel fog érkezni Szob állomásra.;Társvasúttól átvett késés,26.0
785,Előreláthatólag 30 perc késéssel indul Keleti pályaudvarról.;>A vonat  18-as és 19-es számú 1.osztályú kocsi illetve bisztró kocsi nélkül közlekedik.,48.0
786,Előreláthatólag 30 perc késéssel indul Keleti pályaudvarról.;>A vonat  18-as és 19-es számú 1.osztályú kocsi illetve bisztró kocsi nélkül közlekedik.;Váltó meghibásodás miatti késés,49.285714285714285
787,Előreláthatólag 30 perc késéssel érkezik Hegyeshalom határállomásra.;Társvasúttól átvett késés,32.714285714285715
788,Előreláthatólag 40-50 perc késéssel fog indulni.;Baleset miatti késés,47.0
789,Előreláthatólag 60 perc késéssel érkezik Szob határállomásra.;Társvasúttól átvett késés,54.0
790,Előreláthatólag 60-80 perc késéssel fog közlekedni.,218.8
791,Előreláthatólag 60-80 perc késéssel fog közlekedni.;>Zirc és Veszprém állomások között vonatpótló autóbusz közlekedik.;Vonat műszaki hibája miatti késés,130.92307692307693
792,Előreláthatólag 60-80 perc késéssel fog közlekedni.;Más vonat által okozott késés,56.8421052631579
793,Előreláthatólag 60-80 perc késéssel fog közlekedni.;Vonat műszaki hibája miatti késés,83.83720930232558
794,Előreláthatólag 70 perc késéssel fog indulni Zalaszentiván állomásról.,20.7
795,Előreláthatólag 70 perc késéssel fog indulni Zalaszentiván állomásról.;Társvasúttól átvett késés,54.40909090909091
796,Előreláthatólag 80 perc késéssel érkezik Szob határállomásra.;Társvasúttól átvett késés,87.06666666666666
797,Előreláthatólag 90 perc késéssel érkezik Szob határállomásra.;Társvasúttól átvett késés,94.0
798,Előreláthatólag a vonat 10 perc késéssel fog indulni.,9.0
799,Előreláthatólag a vonat 10-15 perc késéssel fog indulni.,10.0
800,Előreláthatólag a vonat 10-15 perc késéssel fog indulni.;Baleset miatti késés,9.5
801,Előreláthatólag a vonat 10-20 perc késéssel fog indulni Budapest-Kelenföld állomásról.,12.428571428571429
802,Előreláthatólag a vonat 10-20 perc késéssel fog indulni Budapest-Kelenföld állomásról.;Csatlakozásra várás miatti késés,18.333333333333332
803,Előreláthatólag a vonat 30 perc késéssel fog indulni.,20.6
804,Előreláthatólag a vonat 30 perc késéssel fog indulni.;Vonat műszaki hibája miatti késés,20.0
805,Előreláthatólag a vonat 40 perc késéssel fog indulni.,38.666666666666664
806,Előreláthatólag a vonat 40 perc késéssel fog indulni.;Más vonat által okozott késés,41.8
807,Előreláthatólag a vonat 45 perc késéssel fog közlekedni.,42.0
808,Előreláthatólag a vonat 45 perc késéssel fog közlekedni.;Vonat műszaki hibája miatti késés,45.77272727272727
809,Előreláthatólag a vonat Mezőkövesd állomástól 30 perc késéssel fog indulni.;Pálya állapota miatti késés,6.0
810,Előreláthatólag a vonat Mezőkövesd állomástól 30 perc késéssel fog indulni.;Vonat műszaki hibája miatti késés,42.0
811,Felsővezetk meghibásodás miatt nem közlekedik.,15.857142857142858
812,Felsővezetk meghibásodás miatt nem közlekedik.;Felsővezetéki hiba miatti késés,32.0
813,Felsővezetk meghibásodás miatt nem közlekedik.;Pálya állapota miatti késés,6.0
814,Felsővezeték meghibásodás miatt Angyalföld állomásról indul.,6.0
815,Felsővezeték meghibásodás miatt Angyalföld állomásról indul.;Csatlakozásra várás miatti késés,6.0
816,Felsővezeték meghibásodás miatt Angyalföld állomásról indul.;Vonat műszaki hibája miatti késés,6.5
817,Felsővezeték meghibásodás miatt Pécel állomásig közlekedik.;Pálya állapota miatti késés,8.5
818,Felsővezeték meghibásodás miatt Pécel állomástól közlekedik.;Pálya állapota miatti késés,23.0
819,Felsővezeték meghibásodás miatt Pécel állomástól közlekedik.;Vonat műszaki hibája miatti késés,17.166666666666668
820,Felsővezeték meghibásodás miatt Rákoshegy állomásig közlekedik.,7.166666666666667
821,Felsővezeték meghibásodás miatt Rákoshegy állomásig közlekedik.;Csatlakozásra várás miatti késés,58.333333333333336
822,Felsővezeték meghibásodás miatt Rákoshegy állomásig közlekedik.;Felsővezetéki hiba miatti késés,99.42857142857143
823,Felsővezeték meghibásodás miatt Rákoshegy állomástól közlekedik.,66.5
824,Felsővezeték meghibásodás miatt Rákoshegy állomástól közlekedik.;Csatlakozásra várás miatti késés,32.0
825,Felsővezeték meghibásodás miatt Rákoshegy állomástól közlekedik.;Felsővezetéki hiba miatti késés,66.90243902439025
826,Felsővezeték meghibásodás miatt Sülysáp állomásig közlekedik.;Csatlakozásra várás miatti késés,24.0
827,Felsővezeték meghibásodás miatt kerülő útirányon Cegléden át közlekedik.,6.0
828,Felsővezeték meghibásodás miatt kerülő útirányon Cegléden át közlekedik.;>Műszaki ok miatt InterCity minőségű kocsik nélkül közlekedik.;Felsővezetéki hiba miatti késés,20.0
829,Felsővezeték meghibásodás miatt kerülő útirányon Cegléden át közlekedik.;>Műszaki ok miatt InterCity minőségű kocsik nélkül közlekedik.;Vonat műszaki hibája miatti késés,20.88888888888889
830,Felsővezeték meghibásodás miatt kerülő útirányon Cegléden át közlekedik.;Pálya állapota miatti késés,8.0
831,Felsővezeték meghibásodás miatt kerülő útirányon Cegléden át közlekedik.;Vonat műszaki hibája miatti késés,14.0
832,Felsővezeték meghibásodás miatt nem közlekedik.;Felsővezetéki hiba miatti késés,44.875
833,Felsővezeték meghibásodás miatt nem közlekedik.;Pálya állapota miatti késés,7.5
834,"Felsővezeték meghibásodás miatt, kerülő útirányon Cegléden át közlekedik.;Hatósági intézkedés miatti késés",36.30434782608695
835,Felsővezeték meghibásodása,56.275
836,"Felsővezetéki hiba miatt csak Rákosligetig közlekedett. Gödöllő felé az 544 számú AGRIA IR vonattal lehet eljutni, amely Rákosliget és Gödöllő között minden állomáson és megállóhelyen megáll.;Felsővezetéki hiba miatti késés",57.0
837,Felsővezetéki hiba miatt kb. 55 perc késéssel indul Bp. Keleti pályaudvarról.,61.125
838,Felsővezetéki hiba miatt késik a vonat.,22.5
839,Felsővezetéki hiba miatt késik a vonat. ,71.0
840,Felsővezetéki hiba miatt késik a vonat. ;Felsővezetéki hiba miatti késés,74.14285714285714
841,Felsővezetéki hiba miatt késik a vonat. A vonat csak Rákosrendező állomásig közlekedik.,16.0
842,Felsővezetéki hiba miatt késik a vonat. A vonat csak Rákosrendező állomásig közlekedik.;Vonat műszaki hibája miatti késés,25.0
843,Felsővezetéki hiba miatt késik a vonat.;>A vonat Rákospalota-Újpest állomásig közlekedik.,98.25
844,Felsővezetéki hiba miatt késik a vonat.;>A vonat Rákospalota-Újpest állomásig közlekedik.;Felsővezetéki hiba miatti késés,81.0
845,Felsővezetéki hiba miatt késik a vonat.;Felsővezetéki hiba miatti késés,49.689655172413794
846,Felsővezetéki hiba miatti késés,3293.5250149933386
847,Ferihegy megállóhelyen a biztonságos fel- és leszállás érdekében a vonat első 10 kocsijának egyikét vegyék igénybe.,29.5
848,Ferihegy megállóhelyen a biztonságos fel- és leszállás érdekében a vonat első 10 kocsijának egyikét vegyék igénybe.;Pálya állapota miatti késés,40.51953601953602
849,Ferihegy megállóhelyen a biztonságos fel- és leszállás érdekében a vonat első 10 kocsijának egyikét vegyék igénybe.;Tartózkodási idő túllépése,11.636363636363637
850,Ferihegy megállóhelyen a biztonságos fel- és leszállás érdekében a vonat első 10 kocsijának egyikét vegyék igénybe.;Társvasúttól átvett késés,50.0
851,Ferihegy megállóhelyen a biztonságos fel- és leszállás érdekében a vonat első 10 kocsijának egyikét vegyék igénybe.;Vonat műszaki hibája miatti késés,31.43297675082014
852,Ferihegy megállóhelyen a biztonságos le- és felszállás érdekében a le- és felszálláshoz a vonat első 10 kocsijának egyikét vegyék igénybe,16.0
853,Ferihegy megállóhelyen a biztonságos le- és felszállás érdekében a le- és felszálláshoz a vonat első 10 kocsijának egyikét vegyék igénybe;>Műszaki ok miatt az 22 és a 23 sz. kocsi nem IC minőségű.;Pálya állapota miatti késés,10.142857142857142
854,Ferihegy megállóhelyen a biztonságos le- és felszállás érdekében a le- és felszálláshoz a vonat első 10 kocsijának egyikét vegyék igénybe;Pálya állapota miatti késés,10.445945945945946
855,Forgalmi ok miatti késés,931.1425109421034
856,Füzesabony állomásról előreláthatólag 30-40 perc késéssel fog indulni.;Pálya állapota miatti késés,21.428571428571427
857,Füzesabony állomásról előreláthatólag 30-40 perc késéssel fog indulni.;Vonat műszaki hibája miatti késés,28.0
858,Füzesabony és Vámosgyörk között minden állomáson és megállóhelyen megáll.,19.0
859,Füzesabony és Vámosgyörk között minden állomáson és megállóhelyen megáll.;Csatlakozásra várás miatti késés,16.05263157894737
860,Füzesabony és Vámosgyörk között minden állomáson és megállóhelyen megáll.;Pálya állapota miatti késés,13.764705882352942
861,Füzesabony és Vámosgyörk között minden állomáson és megállóhelyen megáll.;Vonat műszaki hibája miatti késés,32.0625
862,Győr és Csorna között a vonat helyett pótlóbusz közlekedik.,80.55087719298245
863,Győr és Csorna között a vonat helyett pótlóbusz közlekedik.;Forgalmi ok miatti késés,33.054054054054056
864,Győr és Csorna között a vonat helyett pótlóbusz közlekedik.;Más vonat által okozott késés,47.0
865,Gödöllő állomásig a vonat minden állomáson és megállóhelyen megáll. ;Csatlakozásra várás miatti késés,12.483870967741936
866,Gödöllő állomásig a vonat minden állomáson és megállóhelyen megáll. ;Pálya állapota miatti késés,14.642857142857142
867,Gödöllő állomásig a vonat minden állomáson és megállóhelyen megáll. ;Tartózkodási idő túllépése,7.75
868,Gödöllőtől minden állomáson és megállóhelyen megáll.;Felsővezetéki hiba miatti késés,26.0
869,Gödöllőtől minden állomáson és megállóhelyen megáll.;Vonat műszaki hibája miatti késés,19.933333333333334
870,Hatósági intézkedés miatt a vonat Cegléd állomástól előreláthatólag 20-25 perc késéssel közlekedik tovább.,17.0
871,Hatósági intézkedés miatt a vonat Cegléd állomástól előreláthatólag 20-25 perc késéssel közlekedik tovább.;Hatósági intézkedés miatti késés,21.0
872,Hatósági intézkedés miatt a vonat előreláthatólag 40-60 perc késéssel érkezik Hegyeshalom határállomásra.,61.0
873,Hatósági intézkedés miatt előreláthatóan kb. 30 perc késéssel közlekedik.,32.5
874,Hatósági intézkedés miatt előreláthatóan kb. 30 perc késéssel közlekedik.;Rongálás miatti késés,32.84615384615385
875,Hatósági intézkedés miatt előreláthatóan kb. 60 perc késéssel közlekedik.,30.2
876,Hatósági intézkedés miatti késés,1720.2173856710192
877,Hegyeshalom állomásról előreláthatólag 40 perc késéssel indul tovább.,32.0
878,Hévízgyörk és Galgahévíz megállóhelyeken is megáll.;Pálya állapota miatti késés,11.514285714285714
879,Időjárási ok miatti késés,1320.42765402553
880,InterCity minőségű kocsik nélkül közlekedik.,23.0
881,InterCity minőségű kocsik nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,21.4
882,InterCity minőségű kocsik nélkül közlekedik.;Pálya állapota miatti késés,40.12037037037037
883,InterCity minőségű kocsik nélkül közlekedik.;Tartózkodási idő túllépése,16.384615384615383
884,Inárcs-Kakucs állomástól a 2933-as számú vonattal összezárva közlekedik.,9.0
885,Inárcs-Kakucs állomástól a 2933-as számú vonattal összezárva közlekedik.;Csatlakozásra várás miatti késés,29.91891891891892
886,Inárcs-Kakucs állomástól a 2933-as számú vonattal összezárva közlekedik.;Vasútüzemen kívülálló ok miatti késés,10.0
887,Inárcs-Kakucs állomástól a 2943-as számú vonattal összezárva közlekedik.;Vasútüzemen kívülálló ok miatti késés,59.0
888,Járműhiba miatt a vonat csak csökkentett sebességgel közlekedhet.;Vonat műszaki hibája miatti késés,19.6
889,"Járműhiba miatt a vonat helyett pótlóbusz közlekedik, amely előreláthatólag 7:00-kor fog tudni indulni Szentesről.",45.63636363636363
890,Jászkísér felső - Szolnok között vonatpótló autóbusz közlekedik.;Pálya állapota miatti késés,76.78571428571429
891,Kaposvár-Lengyeltóti között vonatpótló autóbusz közlekedik.,56.666666666666664
892,Kaposvár-Lengyeltóti között vonatpótló autóbusz közlekedik.;Vonat műszaki hibája miatti késés,55.892857142857146
893,Kerékpár és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.,23.0
894,Kerékpár és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,24.427272727272726
895,Kerékpár és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Tartózkodási idő túllépése,29.29644906743185
896,Kerékpár és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Társvasúttól átvett késés,7.714285714285714
897,Kerékpár és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,20.11904761904762
898,Kerékpárszállítás és kerekesszékes utazásra alkalmas kocsi nélkül közlekedik.,13.0
899,Kerékpárszállítás és kerekesszékes utazásra alkalmas kocsi nélkül közlekedik.;Tartózkodási idő túllépése,12.0
